time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/std,train/learning_rate,train/value_loss,train/n_updates,train/policy_gradient_loss,train/clip_range,train/clip_fraction
1375,311296,152,226,0.14392933249473572,-2.4196776688098907,0.7954287528991699,0.00942065,0.8124696016311646,0.0003,0.8084867913275957,1510,-0.00494001193146687,0.2,0.042724609375
1375,313344,153,227,0.10253185778856277,-2.4223753243684767,0.9350690245628357,0.005973341,0.8141536712646484,0.0003,0.5363972069695592,1520,-0.005178224865812808,0.2,0.041796875
1376,315392,154,229,0.6321789622306824,-2.4217497438192366,0.8114690780639648,0.0058324565,0.8131429553031921,0.0003,2.046366472542286,1530,-0.007153273702715524,0.2,0.066015625
1376,317440,155,230,0.5495266914367676,-2.419427016377449,0.6455261707305908,0.0060014725,0.8112350702285767,0.0003,1.9959994420409202,1540,-0.003605463440180756,0.2,0.022265625
1376,319488,156,232,0.841166615486145,-2.41957548558712,0.5958631038665771,0.006963676,0.8145021796226501,0.0003,2.3435271926224233,1550,-0.005278570228256285,0.2,0.072021484375
1376,321536,157,233,0.599146842956543,-2.426702490448952,0.6468048095703125,0.0057282704,0.8163800239562988,0.0003,1.8362183500081302,1560,-0.002306087757460773,0.2,0.026611328125
1376,323584,158,235,0.6817229390144348,-2.429275554418564,0.8286746144294739,0.00535506,0.8164816498756409,0.0003,2.319146120548248,1570,-0.0031130690636928192,0.2,0.031982421875
1376,325632,159,236,1.89716637134552,-2.430571508407593,0.607978105545044,0.0060691833,0.81756591796875,0.0003,4.9388544142246245,1580,-0.004417590153752826,0.2,0.0353515625
1376,327680,160,238,0.1721951812505722,-2.4303850919008254,0.7453436851501465,0.005126724,0.8160985708236694,0.0003,0.7348931048065424,1590,-0.005777616385603324,0.2,0.064013671875
1376,329728,161,239,1.2973511219024658,-2.4297484546899795,0.7754887938499451,0.0044516237,0.8178621530532837,0.0003,4.527441386878491,1600,-0.005244338850025088,0.2,0.0400390625
1377,331776,162,240,1.3380234241485596,-2.4378024101257325,0.6248122453689575,0.0069465404,0.8226717710494995,0.0003,3.2122087687253953,1610,-0.004655030951835215,0.2,0.043359375
1377,333824,163,242,0.16595347225666046,-2.4437272787094115,0.7904044389724731,0.008011979,0.8223467469215393,0.0003,0.5890530312433839,1620,-0.005374021455645561,0.2,0.051025390625
1377,335872,164,243,0.580405592918396,-2.4412990391254423,0.4550709128379822,0.004698937,0.8212608098983765,0.0003,2.043675185739994,1630,-0.0063367580762133,0.2,0.056787109375
1377,337920,165,245,0.8101487159729004,-2.439016792178154,0.5590198040008545,0.004041858,0.8207348585128784,0.0003,3.4969342067837714,1640,-0.0033341975940857083,0.2,0.01923828125
1377,339968,166,246,0.7192476987838745,-2.434882590174675,0.8720570206642151,0.0043856315,0.8172236680984497,0.0003,2.5965775713324546,1650,-0.005021681537618861,0.2,0.0466796875
1377,342016,167,248,1.218526005744934,-2.4287859976291655,0.6265459060668945,0.005319334,0.8174513578414917,0.0003,3.6362622663378716,1660,-0.0040421103272819895,0.2,0.026806640625
1377,344064,168,249,0.5104491114616394,-2.4315710067749023,0.6721373796463013,0.010292095,0.8201656341552734,0.0003,1.5468105919659139,1670,-0.007771949132438749,0.2,0.07509765625
1377,346112,169,251,1.4831619262695312,-2.437030613422394,0.8432281017303467,0.0077592907,0.821455717086792,0.0003,3.0472701638936996,1680,-0.0069460738217458125,0.2,0.0748046875
1377,348160,170,252,0.936371922492981,-2.440564987063408,0.7846153378486633,0.0033136748,0.8238804340362549,0.0003,1.9571900621056557,1690,-0.002843282471440034,0.2,0.026513671875
1377,350208,171,254,0.6766135692596436,-2.443776413798332,0.8714995980262756,0.0071995836,0.8223154544830322,0.0003,2.126371718198061,1700,-0.0053896810131846,0.2,0.04482421875
1377,352256,172,255,0.29256901144981384,-2.438081958889961,0.8422013521194458,0.009432182,0.8195480108261108,0.0003,1.2827861860394478,1710,-0.008698067380464636,0.2,0.068994140625
1377,354304,173,257,0.45291420817375183,-2.4314021944999693,0.7829282283782959,0.0064990725,0.815636932849884,0.0003,1.9312908828258515,1720,-0.006774785197922029,0.2,0.0583984375
1378,356352,174,258,0.4256357252597809,-2.4222656369209288,0.8527613282203674,0.006505886,0.8130994439125061,0.0003,1.5739914003759623,1730,-0.009416516980854795,0.2,0.05517578125
1378,358400,175,260,0.5965356826782227,-2.417028135061264,0.7592048645019531,0.00494563,0.8103983402252197,0.0003,2.0272559732198716,1740,-0.0023623194952961057,0.2,0.033203125
1378,360448,176,261,0.652470052242279,-2.407582074403763,0.7569361925125122,0.0059879087,0.8059064149856567,0.0003,1.6308953322470188,1750,-0.005007399537134916,0.2,0.04287109375
1378,362496,177,262,0.021466294303536415,-2.395227202773094,0.9335969090461731,0.0055495435,0.7998013496398926,0.0003,0.13536869124509393,1760,-0.006706620618933812,0.2,0.07939453125
1378,364544,178,264,0.31923022866249084,-2.386594158411026,0.46424412727355957,0.0059255175,0.7994109392166138,0.0003,2.5028756834566592,1770,-0.004031074463273399,0.2,0.065087890625
1378,366592,179,265,0.3730419874191284,-2.387218275666237,0.5488792657852173,0.004021394,0.7994105815887451,0.0003,1.9634376790374517,1780,-0.004595553457329515,0.2,0.031884765625
1378,368640,180,267,1.1017625331878662,-2.387459847331047,0.8325589895248413,0.00431187,0.800463855266571,0.0003,2.616023023426533,1790,-0.0035120424116030337,0.2,0.0208984375
1378,370688,181,268,0.2943708598613739,-2.3913002371788026,0.5510974526405334,0.012487876,0.8032320737838745,0.0003,0.8811730664223433,1800,-0.006705991007038392,0.2,0.080712890625
1379,372736,182,270,1.296607494354248,-2.3980316311120986,0.6563764810562134,0.00791159,0.8054315447807312,0.0003,2.585570152848959,1810,-0.009127350040944292,0.2,0.09677734375
1379,374784,183,271,1.208617091178894,-2.4027848929166793,0.6920887231826782,0.0063988715,0.8049601316452026,0.0003,3.6366608515381813,1820,-0.0042660311097279194,0.2,0.0314453125
1379,376832,184,273,2.1940462589263916,-2.4020662933588026,0.608567476272583,0.007156345,0.8052279949188232,0.0003,4.436303380131721,1830,-0.0071960716421017425,0.2,0.07763671875
1379,378880,185,274,2.488257646560669,-2.4009175807237626,0.15362590551376343,0.0043326477,0.804119348526001,0.0003,6.065525329113006,1840,-0.0043430659512523565,0.2,0.035498046875
1379,380928,186,276,1.7412036657333374,-2.3951740235090258,0.5589040517807007,0.0046867067,0.8004665374755859,0.0003,2.8272451922297477,1850,-0.002922974160173908,0.2,0.035498046875
1379,382976,187,277,1.5849943161010742,-2.3913786202669143,0.36135369539260864,0.010011873,0.8035336136817932,0.0003,4.7993666008114815,1860,-0.006536056537879631,0.2,0.076171875
1379,385024,188,279,0.6083543300628662,-2.3943044781684875,0.830086886882782,0.0045976806,0.7996983528137207,0.0003,1.4900686144828796,1870,-0.007125061532133259,0.2,0.041455078125
1379,387072,189,280,0.23787349462509155,-2.3869483172893524,0.37844550609588623,0.008988712,0.7988996505737305,0.0003,0.8461748950183392,1880,-0.006118476807023399,0.2,0.08203125
1379,389120,190,282,0.6270300149917603,-2.384705662727356,0.7303701043128967,0.006266371,0.7991854548454285,0.0003,3.0544960662722587,1890,-0.00800844136829255,0.2,0.045703125
1379,391168,191,283,1.664236307144165,-2.381218761205673,0.8093937039375305,0.007713507,0.7937453985214233,0.0003,4.60189218968153,1900,-0.008671650063479319,0.2,0.079736328125
1379,393216,192,284,0.27665793895721436,-2.3607348591089248,0.903473973274231,0.0073936153,0.7829817533493042,0.0003,0.8795717876404524,1910,-0.005297226365655661,0.2,0.061181640625
1379,395264,193,286,1.9675883054733276,-2.345272806286812,0.5223666429519653,0.005277413,0.7847803235054016,0.0003,3.646702381968498,1920,-0.005208763721748255,0.2,0.044580078125
1379,397312,194,288,0.3332044184207916,-2.350783133506775,0.7627330422401428,0.0068809297,0.7857207655906677,0.0003,1.7937319315969944,1930,-0.007042864854156505,0.2,0.056640625
1379,399360,195,289,0.4067477881908417,-2.3540366262197496,0.7508242130279541,0.0040750317,0.7864875793457031,0.0003,1.8622235901653768,1940,-0.0040096906363032755,0.2,0.032763671875
1379,401408,196,291,1.1125351190567017,-2.3551431715488436,0.786849856376648,0.007773046,0.7875126600265503,0.0003,3.9156001836061476,1950,-0.007814826324465684,0.2,0.0791015625
1379,403456,197,292,0.12272144854068756,-2.357863202691078,0.9038031697273254,0.007262988,0.7884087562561035,0.0003,0.5388028588145971,1960,-0.006023570836987346,0.2,0.0521484375
1379,405504,198,294,0.3064204156398773,-2.361534148454666,0.9199383854866028,0.0079947375,0.7908337116241455,0.0003,1.0556418918073178,1970,-0.004648562750662677,0.2,0.06298828125
1379,407552,199,295,0.4144391417503357,-2.367419812083244,0.8007385730743408,0.0056029176,0.7916338443756104,0.0003,2.5494759723544123,1980,-0.002971111432998441,0.2,0.02578125
1379,409600,200,296,0.44150495529174805,-2.3723610669374464,0.8396726846694946,0.0067689074,0.795347273349762,0.0003,1.3132594108581543,1990,-0.0061206565995235,0.2,0.062744140625
1379,411648,201,298,0.4648474156856537,-2.3812050849199293,0.8213777542114258,0.007820862,0.7974125742912292,0.0003,1.955547645688057,2000,-0.004445813441998325,0.2,0.045263671875
1379,413696,202,299,0.13993418216705322,-2.3822741180658342,0.9188165664672852,0.0060588066,0.7965068817138672,0.0003,0.9231292642652988,2010,-0.00871995281195268,0.2,0.055078125
1379,415744,203,301,1.3892278671264648,-2.38468297123909,0.7081577777862549,0.006552536,0.8016345500946045,0.0003,3.057665963470936,2020,-0.008289532698108814,0.2,0.0509765625
1379,417792,204,302,0.26476413011550903,-2.3917750656604766,0.7249535322189331,0.007085027,0.7981866598129272,0.0003,0.8733224853873253,2030,-0.006522342750395182,0.2,0.05361328125
1379,419840,205,304,0.158567875623703,-2.3814702212810515,0.9175233244895935,0.0070290067,0.7954564690589905,0.0003,0.7471826240420342,2040,-0.006032342472462915,0.2,0.06015625
1379,421888,206,305,0.2775057256221771,-2.3825154542922973,0.888818621635437,0.005334507,0.8002446889877319,0.0003,1.2930220238864423,2050,-0.004430769980535843,0.2,0.03349609375
1379,423936,207,307,0.45010998845100403,-2.391117659211159,0.8727147579193115,0.0048979553,0.8016761541366577,0.0003,1.9280797407031058,2060,-0.003472738419077359,0.2,0.0271484375
1379,425984,208,308,1.4058077335357666,-2.3930125892162324,0.8117483854293823,0.005229097,0.8025690317153931,0.0003,3.9540728136897085,2070,-0.006036737834801897,0.2,0.0548828125
1379,428032,209,310,1.101563811302185,-2.394879385828972,0.6770855188369751,0.0053615747,0.8021154403686523,0.0003,3.3349536821246146,2080,-0.004306607507169246,0.2,0.026806640625
1379,430080,210,311,0.5602553486824036,-2.3919159352779387,0.6601585149765015,0.006908578,0.8021402359008789,0.0003,2.772534577548504,2090,-0.00497894441941753,0.2,0.052978515625
1379,432128,211,313,0.36245590448379517,-2.3958997994661333,0.6862397193908691,0.005013708,0.804670512676239,0.0003,1.6410019595175982,2100,-0.007437010639114306,0.2,0.046533203125
1379,434176,212,314,0.34494438767433167,-2.3914236664772033,0.35649406909942627,0.0063602375,0.796704888343811,0.0003,1.1735535994172097,2110,-0.004021637933328747,0.2,0.053076171875
1379,436224,213,316,0.06431396305561066,-2.3730965852737427,0.8532102108001709,0.009020757,0.7920796871185303,0.0003,0.20674958964809775,2120,-0.008342603205528576,0.2,0.084326171875
1379,438272,214,317,1.2426807880401611,-2.3655883193016054,0.51726895570755,0.0059535373,0.7920424938201904,0.0003,3.203169918060303,2130,-0.00451299775741063,0.2,0.05283203125
1380,440320,215,319,0.14826098084449768,-2.365733429789543,0.8779507875442505,0.0076932455,0.7907009124755859,0.0003,0.5874520681798459,2140,-0.0027919362182728946,0.2,0.032568359375
1380,442368,216,320,0.18068045377731323,-2.354827827215195,0.3955749273300171,0.010232914,0.7848054766654968,0.0003,1.730855770036578,2150,-0.005144434145768173,0.2,0.089453125
1380,444416,217,321,0.11553541570901871,-2.3382362961769103,0.790580689907074,0.00586436,0.7770850658416748,0.0003,0.4190038343891501,2160,-0.005434171110391617,0.2,0.06435546875
1380,446464,218,323,0.09508315473794937,-2.3232312470674517,0.8682321310043335,0.011103224,0.7745898962020874,0.0003,0.5318119695410133,2170,-0.007009616220602766,0.2,0.0861328125
1380,448512,219,324,0.7296250462532043,-2.3223633050918577,0.5993691682815552,0.0072538853,0.7760503888130188,0.0003,2.943899008631706,2180,-0.0061477071445551704,0.2,0.088671875
1380,450560,220,326,0.03298825025558472,-2.332546216249466,0.96014803647995,0.0065555945,0.7834872007369995,0.0003,0.19772999798879026,2190,-0.005647479444087366,0.2,0.050146484375
1380,452608,221,327,1.3106167316436768,-2.343369162082672,0.7106960415840149,0.005758133,0.7816304564476013,0.0003,3.9107569441199304,2200,-0.004553242001566105,0.2,0.0353515625
1380,454656,222,329,0.11500201374292374,-2.3343087464570997,0.8595438003540039,0.005852675,0.7774311900138855,0.0003,0.48735049851238726,2210,-0.005649751651799306,0.2,0.051513671875
1380,456704,223,330,0.8624470829963684,-2.327315163612366,0.6518261432647705,0.004514995,0.7772543430328369,0.0003,3.03998458981514,2220,-0.004481207570643164,0.2,0.03720703125
1380,458752,224,332,0.378130167722702,-2.3271485298871992,0.840103030204773,0.0037033334,0.7772835493087769,0.0003,1.374721696972847,2230,-0.0038666411710437387,0.2,0.018505859375
1380,460800,225,333,0.479119211435318,-2.3232907593250274,0.8297518491744995,0.0062230183,0.773547887802124,0.0003,1.5844858959317207,2240,-0.0069228247797582295,0.2,0.03388671875
1380,462848,226,335,1.043157935142517,-2.317095395922661,0.7213376760482788,0.008854218,0.7755206823348999,0.0003,2.0722510680556296,2250,-0.005871067097177729,0.2,0.0498046875
1380,464896,227,336,0.8129870295524597,-2.3208643704652787,0.628425121307373,0.0072485255,0.7744409441947937,0.0003,2.733905726671219,2260,-0.0055496700340881945,0.2,0.050244140625
1380,466944,228,338,0.42999809980392456,-2.3145419359207153,0.8702636361122131,0.004004749,0.7702270150184631,0.0003,1.5265911605209113,2270,-0.003382836020318791,0.2,0.013916015625
1380,468992,229,339,0.3681009113788605,-2.300973415374756,0.8841841816902161,0.0041663665,0.7635276317596436,0.0003,1.2965085998177528,2280,-0.0024942508403910323,0.2,0.010888671875
1380,471040,230,341,1.593808650970459,-2.287877157330513,0.6482639312744141,0.0048659146,0.7621350288391113,0.0003,4.20403624176979,2290,-0.005011164277675562,0.2,0.036376953125
1380,473088,231,342,0.23779205977916718,-2.2853271692991255,0.8987141251564026,0.0072837067,0.7596461772918701,0.0003,1.0552952595055103,2300,-0.005418324848869815,0.2,0.044384765625
1381,475136,232,344,1.3692046403884888,-2.275730460882187,0.6225051879882812,0.0038492428,0.7560728788375854,0.0003,4.165838806331157,2310,-0.002305151672044303,0.2,0.027978515625
1380,477184,233,345,0.6504500508308411,-2.2697812110185622,0.8338440656661987,0.00568848,0.7563340663909912,0.0003,1.4867007933557033,2320,-0.004357847265782766,0.2,0.0349609375
1380,479232,234,347,1.051789402961731,-2.2730202049016954,0.6820633411407471,0.0057072146,0.7564230561256409,0.0003,2.9419909939169884,2330,-0.0037168145121540875,0.2,0.04873046875
1380,481280,235,348,0.2913159728050232,-2.268545261025429,0.9311079382896423,0.006455646,0.7535535097122192,0.0003,1.069034082442522,2340,-0.008027141983620822,0.2,0.053759765625
1380,483328,236,350,0.8536796569824219,-2.2584965229034424,0.3380182981491089,0.0070950305,0.7485257983207703,0.0003,2.428861202299595,2350,-0.007219683151924982,0.2,0.061181640625
1380,485376,237,351,0.4280824065208435,-2.2466983765363695,0.8399637937545776,0.0051637553,0.7458910346031189,0.0003,1.600253214687109,2360,-0.0036244094284484164,0.2,0.046826171875
1381,487424,238,352,0.4695732295513153,-2.243071413040161,0.8387170433998108,0.0069981785,0.7473251819610596,0.0003,1.3151103310286998,2370,-0.003897032412351109,0.2,0.049560546875
1381,489472,239,354,1.8663386106491089,-2.246223533153534,0.8216784596443176,0.0066783167,0.747649073600769,0.0003,3.607286000996828,2380,-0.006230177529505454,0.2,0.05810546875
1381,491520,240,355,0.2291935384273529,-2.2444035589694975,0.9518176317214966,0.0071818996,0.7444487810134888,0.0003,1.0147234946489334,2390,-0.006016303651267663,0.2,0.057080078125
1381,493568,241,357,0.14957861602306366,-2.229027783870697,0.9378882050514221,0.008068364,0.7361429929733276,0.0003,0.6680715382099152,2400,-0.0071271664375672115,0.2,0.06875
1381,495616,242,358,0.14157001674175262,-2.215209701657295,0.9595699906349182,0.0067776763,0.7362877726554871,0.0003,0.6880249105393886,2410,-0.008024850260699167,0.2,0.080908203125
1381,497664,243,360,0.09836117178201675,-2.2187664330005648,0.9457296133041382,0.0059778867,0.7378765940666199,0.0003,0.6392294976860284,2420,-0.005463826953200623,0.2,0.049267578125
1381,499712,244,361,0.3043456971645355,-2.2152796030044555,0.9368531107902527,0.008505951,0.7313103079795837,0.0003,0.7795440629124641,2430,-0.0053812918835319575,0.2,0.05908203125
1381,501760,245,363,0.1726486086845398,-2.205027675628662,0.8336570858955383,0.0060319635,0.7329624891281128,0.0003,0.9408452773466707,2440,-0.0061391956580337135,0.2,0.058642578125
1381,503808,246,364,0.2239460051059723,-2.2076761424541473,0.9148733615875244,0.007707052,0.7315597534179688,0.0003,1.00958754979074,2450,-0.005620503686077427,0.2,0.060791015625
1381,505856,247,366,0.2662092447280884,-2.2022657603025437,0.8561634421348572,0.006246386,0.7273703813552856,0.0003,0.7186280492693186,2460,-0.004774991289013997,0.2,0.0478515625
1381,507904,248,367,0.13247647881507874,-2.1913784950971604,0.7979092597961426,0.0048110792,0.7232524156570435,0.0003,0.7944021640345454,2470,-0.005115450668381527,0.2,0.039013671875
1381,509952,249,369,0.9580122232437134,-2.1850559592247008,0.4390602707862854,0.006494892,0.7241328954696655,0.0003,4.072031337022781,2480,-0.004314136350876652,0.2,0.0568359375
1381,512000,250,370,0.49134087562561035,-2.1912381768226625,0.7382774353027344,0.0054962924,0.7281085252761841,0.0003,2.9743734605610372,2490,-0.0050909754994791,0.2,0.031005859375
1381,514048,251,372,0.35725122690200806,-2.1990796327590942,0.770209789276123,0.0049671484,0.7279138565063477,0.0003,2.009717758744955,2500,-0.004387219980708323,0.2,0.040966796875
1381,516096,252,373,0.41030368208885193,-2.1995770961046217,0.5875437259674072,0.009366602,0.7293961644172668,0.0003,2.1966875180602075,2510,-0.007845556613756344,0.2,0.057470703125
